tweet_text,sentiment,tweet_text_en,sentiment_pt,sentiment_en
"@Suzanasousafla kkkkkkkkkkkkk É muita sacanagem dessa diretoria dar moral pra essa porca prenha, nitidamente jogam contra a torcida! OBS: Se vier ao Rio não se esqueça de me visitar :)",Positivo,"so i ' m immediate shuflaflalak kkkkkkkkkkkk and a lot of a ballet that i ' deted for that precassi , nititititis , servitititavitter ! sa : if i saw the river : if i see if i see the river : if i ' m not seeing meragrete in the river : ( music )",Positive,Neutral
"@pamelahuve Teve um de 22 que quiz me pegar, tenho só 15 tbm :p",Positivo,"it ' s immediate too much less than 22 that i took me , i ' m just 15 to get a thump .",Positive,Neutral
eu tenho uma morgana de guardian angel first item :D,Positivo,i have a guardian morgor pe gevince : dd .,Positive,Neutral
@byuntothemoon ah então faz essa cena sim :) imagina que delícia,Positivo,i ' m shocked bukin ' s markon ' s ahm : i imagine that deliplium .,Positive,Negative
@KevinLinnyker AAAA PARABÉNS :D,Positivo,i ' m immediate kevinlin or aaayergel for a good one .,Positive,Positive
@narutella você evoluiu bastante parabéns :),Positivo,i ' m immediately played by the authentically you ' ve evolved enough to .,Positive,Positive
@ph_1104 tá bem ? :),Positivo,let ' s just explain 114 : okay ?,Positive,Positive
Vocês estão vendo o Roda Viva sobre educação na TV Cultura? Acompanha lá :),Positivo,you ' re seeing the living wheel on the tv school ?,Positive,Neutral
"@mysticdallon Ei, não fica assim não, eu não te conheço tão bem mas eu sei que você é uma pessoa ótima. É horrível quando nós não nos sentimos suficientes e parece que um errinho vai dar ruim em tudo, mas calma, vai dar tudo certo e você é sim suficiente e sempre será :)",Positivo,"i ' m shocked mully , i ' m not going to be so , i do n ' t know so well but i know it ' s a great person , and when you do n ' t feel enough and it looks like a carbar , but it ' s going to sharp everything , but it ' s going to bring you up everything , but it ' s going to you ' ll be okay .",Positive,Positive
qnd digo ao meu irmão p me acordar pq tnh d estar pronta às 16h e ele diz q ent acorda m as 13h :))),Positivo,qndherhand to my brother wake me up to be ready to be ready to be ready toh and he says quo and she spoke to the 13hhh .,Neutral,Positive
eu gosto de canivetes :),Positivo,i like calming stamps : i ' m like a little bit of a whisper .,Positive,Positive
@wilgner_stelzer estou bem obrigado por se importar :),Positivo,"now , you know , you know , wililo recytos , so thank you so much more for minding .",Positive,Positive
@_sugarsparkle @Sushi0 Farei para minha 1a Dama :),Positivo,"it leaves the scratcher ' s tape by aweato skeeper to my 1 , 000 of anath .",Positive,Neutral
"@PPHubner Obrigado, meu irmão! :)",Positivo,"i ' m immediate ppubert to you , my brother !",Positive,Neutral
Bem linda sem poder usar calça amanhã. :),Positivo,"well , it ' s beautiful without using cal tomorrow .",Positive,Positive
so quero chegar em casa e bater aquela lara :)),Positivo,i just want to get home and hit my home .,Neutral,Positive
Os 18 do Teo vai ser coisa linda :)),Positivo,the 18th is going to be something beautiful .,Positive,Positive
Façam antes que eu morra :)) https://t.co/K8kzK0UnHA,Positivo,do you do you make me die : hips : / t - change .,Neutral,Negative
"Ainda bem, pois não deveria :D https://t.co/97Yd9FhNQG",Positivo,"well , i should n ' t , yeah , be datt : / 97 milipa .",Positive,Positive
@hilu_hilu Faço isso faz dez anos :),Positivo,he did therefore explain hililu called that to 10 years .,Positive,Neutral
Me inscrevi no seu canal cara @bossasuke :)!,Positivo,i ' m increted in your face goes through a bumpsukeeper .,Neutral,Neutral
@bloodysesh @Enzo_Galante_ bom dia amor da minha vida :),Positivo,i ' m immediate bloody black and the fronterostering centers governing day cards of my life .,Positive,Negative
"Até q deu p/ matar um pouco a saudade dos migos, mas eu, como a geleia emotiva q sou, fui me despedir deles na rodo, CHOREI MAIS Q SLA OQ, sdds de quando eu n chorava por quase nada :)",Positivo,"even quadrin had killed a little bit of migran migran , but i like geltunt in quan , i went from my rov , i got me overland , i did aweller , swatifts as i crying for almost nothing :",Positive,Negative
Vou fingir que não tenho um texto de 25 páginas pra ler :) Make me questions https://t.co/7PpD1RjMkw,Positivo,i ' m going to pretend i ' m not a text from 25 pages reading : i ' m a manatthews : yes . 7 million c .,Positive,Positive
"@AguiarSotero @Vagnermaravilha Tadinha, ela qr atenção hahaha Olha, vou assistir netflix, vc é mto pobre em conteúdo, por isso so tem isso de seguidores :D",Positivo,"i ' m immediately going to get excited about ablavicing gev , she ' s got some attention , and i ' m going to see n ' t ablip , vacent and poor u . s . , so it ' s only got that followed that of followers : d .",Positive,Negative
@mcanejo Tarra só tomando um solzinho :),Positivo,i ' m immediately just taking a little bit by taking a sun .,Positive,Neutral
"@GustaC_Lima Aaaah,vou tomar! Espero que resolva kkkk obrigadaa!! :)",Positivo,"i ' m immediate genus called lahath , i ' m going to take a take ! i ' m going to take you from kkkk thank you !",Positive,Positive
"[20/8 22:15] Dengo: Vc me levantou ,me fez pensar no futuro ,me fez criar planos , pq faria isso com vc ? Vocês não tem noção de como é gratificante ler isso :)",Positivo,"[ 200 / 8 : 15 ] von came to me , made me think of the future , made me create plans , pquicut ? you have no notion of how gratitint and ghenthetrlinging it :",Positive,Neutral
@vivobr Mandei os dados!! :),Positivo,i ' m alive and i ' m living my data .,Positive,Positive
"pra todos que disseram que eu ia ficar de recuperação em matemática: no final das coisas eu tirei 9,3 :)",Positivo,prank that said i was going to be going to be out of recovery in mathematics : at the end of me i took 9 .,Positive,Neutral
Vejo muita luz em ti :) — obrigada!!!! https://t.co/8TLszAlO8s,Positivo,"i see a lot of light in tm : thank you ! hi ! matt : / 8 , 000 desults .",Positive,Positive
Nem sou rancoroso Só não sou trouxa :),Positivo,i ' m not a rodiac not only i ' m thimmersed .,Negative,Neutral
Já pensou em apoiar o canal e meus cosplays? Que tal se tornar um padrim? :) https://t.co/jmoNeAc5YB https://t.co/FtXQYIyzhL,Positivo,he thought about support the channel and my coachs ? what if you become a padas ? ( mattps : / / / jono - hys : namow : nashima : / thayn ' s / foxiz .,Positive,Positive
@intothewilxd eu sei :)))),Positivo,"i ' m immediately intwatwxxxx , i know : ) ( applause )",Neutral,Positive
Eita parece gostoso msm :p — É MUITO BOM PO MEUDEUS COM CAFÉ ENTÃO?????? MELHOR COISA VSF outra coisa muito boa é comer carne... https://t.co/AfmPn9JCdc,Positivo,"hey , it looks like mass : how good do you go to coffee ? ? ? ? better thing vsflfl ? and eat flesh — htt : natt : / trajmplavic / mprophel .",Positive,Positive
9. Diversão :) https://t.co/sY5amPKXOB,Positivo,9 : httatt : natt : / thilam was syllak .,Positive,Neutral
@Agneszinhaa1 ah mas vc merece né agnes :p,Positivo,it ' s played the neighboring neighborhood mc11 but it deserves negnes : pg .,Positive,Positive
:D ATENSAO tô de tpm https://t.co/G40cJ63LGh,Positivo,: you will be thinsmity to tpps : / t . co / t . b . b .,Positive,Neutral
Já passaram alguns dias; mas fica o registro de pequenos momentos que fazem toda a diferença!! Te amo meu amooor @Letiii_cia 💏 Ps: o almoço estava maravilhoso :) https://t.co/atAnNES97P,Positivo,"they ' ve been up to a few days ; but it ' s the tiny regist of small moments that make a difference , and i love my own simplytoucompectable letters : lunch : lunch : hey : hey , tangle .",Positive,Positive
"To lendo sobre os antiinflamatórios em farmaco e pelo visto nunca mais eu vou tomar um na vida, né, porque o que o livro tá querendo fazer em mim é me fazer morrer de medo. PQP, pode dar 50zilhões de coisas - e distúrbios gastrointestinais acontecem em 34 a 46% dos casos :)",Positivo,"now , reading on the anti - slammant in flamatue and i ' ve seen never take a lot more i ' m going to take a lot more in life , because the tease , the thrift of me and impretting myself , i can die from fear and scorpions of three percent of swites — 04 percent of the witalks happen : misphins .",Negative,Negative
linda — obrigada :) https://t.co/A3SfV7kCSE,Positivo,"beautiful — thank you : hittps : / / / temp , convovovourouro .",Positive,Positive
@Crybabydudah Também te amo &lt;3 &lt;3 &lt;3 Borá botar fogo nesse tt qualquer dia :)),Positivo,"so i ' m shocked sharp also i love logt , and three cotttzon ; 3 , 3 borlding ; 3 , 000 branburt in that day . ( applause )",Negative,Positive
"eu tô reclamando (mentalmente) da apresentadora e dos camilizer achando graça mesmo, só isso :)",Positivo,"i put maja shilarmal mamma in the archaist and the camiling find the same , just that .",Positive,Neutral
mt minha crush bjs — :)) valeuu https://t.co/DTpaFR1ZVl,Positivo,mtji — ( applause ) manu muwell : / th . d . d . d . d . d . dvulfvulfvullos .,Neutral,Positive
"E eu aqui sem conseguir ajudar, que bom :)))",Positivo,"and i can not even help , who ' s good .",Positive,Positive
"A escola em que eu trabalho está ofertando a primeira turma de um curso de 240h de Desenvolvimento de Games. https://t.co/d1WXfwd2TU Se você conhece alguém que pode se interessar, não deixe de indicar! :)",Positivo,the school i work on is offing the first class of a 240 - year - old development of gamps : 9 : 11 .,Positive,Neutral
@Apyr15 Ela ainda vai aparecer muitas vezes :),Positivo,"i ' m immediately worthp15 , she ' s still going to show up many times .",Positive,Neutral
"@nopcarla tenho uma reunião 18h30, a gente pode se encontrar antes :)",Positivo,"i ' m immediately playing this 18 - 30th meeting , and people can find before .",Positive,Positive
"Pra quem estiver curioso, tem um motivo para o perfil dele tá assim ❤️ a @xwhysope agora sabe :D https://t.co/VE4yzqZNKG",Positivo,"` ` who ' s curious , you have a reason for his transcraphers it so that i ' m starting to get xwan , right now : https : / thiz : / thizonzonzonzonzk . ' '",Positive,Positive
Vc tá muito lindo de cabelo cortado — Fico feliz anon :)) https://t.co/dG59z8tSWq,Positivo,vccrapa really beautiful hairs — i ' m happy — mattag : natt : / t - t - dgzonalzon ' s / 7888 .,Positive,Positive
@JuanCrg90 Vas de mentor o participante? :D,Positivo,"i ' m shockingly juanbblagas 2 , 000 vitiscorps ?",Positive,Negative
"@NascidaDeVhope se vc clicar no ""vamo casa"" vai automaticamente acontecer os três :)",Positivo,i was born funnyly rebelieved if i click on the visual ver of the driver will happen the three : okay ?,Positive,Positive
talvez eu devesse mesmo fazer isso :)),Positivo,maybe i should do that .,Neutral,Neutral
Olá..então...POR QUE FEZ ISSO COM MEU CORAÇÃO COM ESSA AU?!...e obrigada por escrever :) &lt;3 — A ME PERDOA SOCORROSKJDHDGHDH VAI FICAR TUDO BEM &lt;3 OBRIGADA EU POR LER AIII DKGHG https://t.co/VTVE5GaKLA,Positivo,"hi . so — so — what made that with my heart ? — thank you for writing : ♪ thumpt — 3 — i ' m persecriwarrawarrawarrawidt will be all successful , 3 condropy , thank you so quick to read me to read : ` ` ' ' hey , hey , hey , moilkhatti : riklarda : a swlagaklagak",Positive,Positive
"@morimas @adidasbrasil Então... Se positivo a superstição, nem ligo de sair camuflada por ai. kkkk :p",Positivo,"i ' m starting to just take away the odds of abreeps , so if you positive positive , i ' m not called a caruzzzzzonics . kkk : pk !",Positive,Positive
nunca mais faço unha em casa :),Positivo,i never make it more like home .,Positive,Positive
aproveita que ta lendo o meu twitter (como sempre) e vai tomar no cu :D,Positivo,i take my twitter to read my twitter as always and it ' s going to take it .,Positive,Neutral
"@bprsilveira Brigadão Sr. Seu parabéns é especial, pode ter ctz! :) E o coelho tá causando aqui haha",Positivo,"i ' m immediate bpulpitting mr . shim for abel and , it may have certz ! ( laughter ) and the tubabe thaon here is there .",Positive,Positive
aaaaaaaaaaaaaaaaaaaa parabéns :)))))))🖤🖤💖💖💖💖💖💖💗💗💗💗💓💓💓💓💞💞💞💞💕💕💕💕💛💛💛💛💟💟💟💟💟💝💝💝💝💘💘💘💘💙💙💙💙💚💚 https://t.co/LLk2nJSEBZ,Positivo,aaaaaaaaaaaaaaaaaaaaaaaaaaaa pm : ) ( semtt matt : / t - tyllak .,Positive,Neutral
"@soul_caboquinha isso sempre ajuda nos conflitos, levo pra vida :)",Positivo,"i ' m immediately set of straight - forwards that always helps in conflict , read pravolite life .",Positive,Positive
